areaCode,areaName,areaType,date,newCasesByPublishDate,newDeathsByDeathDate,newVirusTests
E12000006,East of England,region,2020-10-18,821,8,
E12000006,East of England,region,2020-10-17,628,9,
E12000006,East of England,region,2020-10-16,577,6,
E12000006,East of England,region,2020-10-15,921,7,
E12000006,East of England,region,2020-10-14,844,2,
E12000006,East of England,region,2020-10-13,657,2,
E12000006,East of England,region,2020-10-12,381,2,
E12000006,East of England,region,2020-10-11,318,4,
E12000006,East of England,region,2020-10-10,547,6,
E12000006,East of England,region,2020-10-09,667,3,
E12000006,East of England,region,2020-10-08,807,3,
E12000006,East of England,region,2020-10-07,618,9,
E12000006,East of England,region,2020-10-06,492,4,
E12000006,East of England,region,2020-10-05,369,1,
E12000006,East of England,region,2020-10-04,827,1,
E12000006,East of England,region,2020-10-03,382,2,
E12000006,East of England,region,2020-10-02,225,1,
E12000006,East of England,region,2020-10-01,275,3,
E12000006,East of England,region,2020-09-30,176,3,
E12000006,East of England,region,2020-09-29,223,4,
E12000006,East of England,region,2020-09-28,150,5,
E12000006,East of England,region,2020-09-27,194,1,
E12000006,East of England,region,2020-09-26,176,1,
E12000006,East of England,region,2020-09-25,209,3,
E12000006,East of England,region,2020-09-24,263,2,
E12000006,East of England,region,2020-09-23,238,1,
E12000006,East of England,region,2020-09-22,189,3,
E12000006,East of England,region,2020-09-21,173,1,
E12000006,East of England,region,2020-09-20,135,2,
E12000006,East of England,region,2020-09-19,139,1,
E12000006,East of England,region,2020-09-18,107,0,
E12000006,East of England,region,2020-09-17,126,1,
E12000006,East of England,region,2020-09-16,104,3,
E12000006,East of England,region,2020-09-15,131,0,
E12000006,East of England,region,2020-09-14,75,2,
E12000006,East of England,region,2020-09-13,135,1,
E12000006,East of England,region,2020-09-12,180,1,
E12000006,East of England,region,2020-09-11,135,1,
E12000006,East of England,region,2020-09-10,164,1,
E12000006,East of England,region,2020-09-09,113,2,
E12000006,East of England,region,2020-09-08,116,2,
E12000006,East of England,region,2020-09-07,108,2,
E12000006,East of England,region,2020-09-06,108,1,
E12000006,East of England,region,2020-09-05,118,1,
E12000006,East of England,region,2020-09-04,95,1,
E12000006,East of England,region,2020-09-03,101,1,
E12000006,East of England,region,2020-09-02,81,1,
E12000006,East of England,region,2020-09-01,108,1,
E12000006,East of England,region,2020-08-31,91,1,
E12000006,East of England,region,2020-08-30,115,1,
E12000006,East of England,region,2020-08-29,62,0,
E12000006,East of England,region,2020-08-28,118,0,
E12000006,East of England,region,2020-08-27,97,2,
E12000006,East of England,region,2020-08-26,69,4,
E12000006,East of England,region,2020-08-25,80,2,
E12000006,East of England,region,2020-08-24,59,1,
E12000006,East of England,region,2020-08-23,59,1,
E12000006,East of England,region,2020-08-22,74,1,
E12000006,East of England,region,2020-08-21,63,0,
E12000006,East of England,region,2020-08-20,44,2,
E12000006,East of England,region,2020-08-19,39,1,
E12000006,East of England,region,2020-08-18,68,3,
E12000006,East of England,region,2020-08-17,34,1,
E12000006,East of England,region,2020-08-16,65,0,
E12000006,East of England,region,2020-08-15,51,4,
E12000006,East of England,region,2020-08-14,90,2,
E12000006,East of England,region,2020-08-13,0,2,
E12000006,East of England,region,2020-08-12,52,4,
E12000006,East of England,region,2020-08-11,64,3,
E12000006,East of England,region,2020-08-10,57,2,
E12000006,East of England,region,2020-08-09,68,2,
E12000006,East of England,region,2020-08-08,48,2,
E12000006,East of England,region,2020-08-07,55,2,
E12000006,East of England,region,2020-08-06,28,1,
E12000006,East of England,region,2020-08-05,50,0,
E12000006,East of England,region,2020-08-04,57,3,
E12000006,East of England,region,2020-08-03,51,0,
E12000006,East of England,region,2020-08-02,34,0,
E12000006,East of England,region,2020-08-01,61,2,
E12000006,East of England,region,2020-07-31,68,4,
E12000006,East of England,region,2020-07-30,69,2,
E12000006,East of England,region,2020-07-29,41,2,
E12000006,East of England,region,2020-07-28,37,3,
E12000006,East of England,region,2020-07-27,42,3,
E12000006,East of England,region,2020-07-26,61,2,
E12000006,East of England,region,2020-07-25,50,1,
E12000006,East of England,region,2020-07-24,73,2,
E12000006,East of England,region,2020-07-23,66,1,
E12000006,East of England,region,2020-07-22,44,7,
E12000006,East of England,region,2020-07-21,27,0,
E12000006,East of England,region,2020-07-20,30,6,
E12000006,East of England,region,2020-07-19,80,2,
E12000006,East of England,region,2020-07-18,107,5,
E12000006,East of England,region,2020-07-17,59,5,
E12000006,East of England,region,2020-07-16,48,2,
E12000006,East of England,region,2020-07-15,34,4,
E12000006,East of England,region,2020-07-14,40,5,
E12000006,East of England,region,2020-07-13,52,12,
E12000006,East of England,region,2020-07-12,75,4,
E12000006,East of England,region,2020-07-11,72,8,
E12000006,East of England,region,2020-07-10,40,5,
E12000006,East of England,region,2020-07-09,45,13,
E12000006,East of England,region,2020-07-08,57,6,
E12000006,East of England,region,2020-07-07,90,7,
E12000006,East of England,region,2020-07-06,31,6,
E12000006,East of England,region,2020-07-05,42,7,
E12000006,East of England,region,2020-07-04,41,11,
E12000006,East of England,region,2020-07-03,47,4,
E12000006,East of England,region,2020-07-02,24,12,
E12000006,East of England,region,2020-07-01,7898,4,
E12000006,East of England,region,2020-06-30,82,7,
E12000006,East of England,region,2020-06-29,10,12,
E12000006,East of England,region,2020-06-28,9,16,
E12000006,East of England,region,2020-06-27,15,9,
E12000006,East of England,region,2020-06-26,18,13,
E12000006,East of England,region,2020-06-25,28,10,
E12000006,East of England,region,2020-06-24,6,12,
E12000006,East of England,region,2020-06-23,34,10,
E12000006,East of England,region,2020-06-22,20,13,
E12000006,East of England,region,2020-06-21,42,9,
E12000006,East of England,region,2020-06-20,61,9,
E12000006,East of England,region,2020-06-19,82,15,
E12000006,East of England,region,2020-06-18,44,6,
E12000006,East of England,region,2020-06-17,32,15,
E12000006,East of England,region,2020-06-16,54,10,
E12000006,East of England,region,2020-06-15,4,12,
E12000006,East of England,region,2020-06-14,32,16,
E12000006,East of England,region,2020-06-13,40,10,
E12000006,East of England,region,2020-06-12,41,17,
E12000006,East of England,region,2020-06-11,33,7,
E12000006,East of England,region,2020-06-10,0,20,
E12000006,East of England,region,2020-06-09,183,18,
E12000006,East of England,region,2020-06-08,5,13,
E12000006,East of England,region,2020-06-07,17,17,
E12000006,East of England,region,2020-06-06,34,13,
E12000006,East of England,region,2020-06-05,122,25,
E12000006,East of England,region,2020-06-04,42,18,
E12000006,East of England,region,2020-06-03,30,18,
E12000006,East of England,region,2020-06-02,61,26,
E12000006,East of England,region,2020-06-01,16,22,
E12000006,East of England,region,2020-05-31,32,16,
E12000006,East of England,region,2020-05-30,56,19,
E12000006,East of England,region,2020-05-29,85,31,
E12000006,East of England,region,2020-05-28,85,28,
E12000006,East of England,region,2020-05-27,125,24,
E12000006,East of England,region,2020-05-26,65,25,
E12000006,East of England,region,2020-05-25,35,40,
E12000006,East of England,region,2020-05-24,42,29,
E12000006,East of England,region,2020-05-23,119,29,
E12000006,East of England,region,2020-05-22,164,24,
E12000006,East of England,region,2020-05-21,83,28,
E12000006,East of England,region,2020-05-20,138,46,
E12000006,East of England,region,2020-05-19,44,24,
E12000006,East of England,region,2020-05-18,97,42,
E12000006,East of England,region,2020-05-17,60,39,
E12000006,East of England,region,2020-05-16,101,39,
E12000006,East of England,region,2020-05-15,155,36,
E12000006,East of England,region,2020-05-14,152,40,
E12000006,East of England,region,2020-05-13,188,39,
E12000006,East of England,region,2020-05-12,81,38,
E12000006,East of England,region,2020-05-11,94,28,
E12000006,East of England,region,2020-05-10,125,41,
E12000006,East of England,region,2020-05-09,220,48,
E12000006,East of England,region,2020-05-08,224,39,
E12000006,East of England,region,2020-05-07,242,52,
E12000006,East of England,region,2020-05-06,151,52,
E12000006,East of England,region,2020-05-05,162,54,
E12000006,East of England,region,2020-05-04,134,38,
E12000006,East of England,region,2020-05-03,158,57,
E12000006,East of England,region,2020-05-02,273,42,
E12000006,East of England,region,2020-05-01,238,75,
E12000006,East of England,region,2020-04-30,239,69,
E12000006,East of England,region,2020-04-29,128,50,
E12000006,East of England,region,2020-04-28,338,72,
E12000006,East of England,region,2020-04-27,244,61,
E12000006,East of England,region,2020-04-26,150,67,
E12000006,East of England,region,2020-04-25,297,60,
E12000006,East of England,region,2020-04-24,224,87,
E12000006,East of England,region,2020-04-23,436,58,
E12000006,East of England,region,2020-04-22,251,77,
E12000006,East of England,region,2020-04-21,235,79,
E12000006,East of England,region,2020-04-20,256,71,
E12000006,East of England,region,2020-04-19,273,76,
E12000006,East of England,region,2020-04-18,344,75,
E12000006,East of England,region,2020-04-17,360,86,
E12000006,East of England,region,2020-04-16,,87,
E12000006,East of England,region,2020-04-15,,87,
E12000006,East of England,region,2020-04-14,,71,
E12000006,East of England,region,2020-04-13,,85,
E12000006,East of England,region,2020-04-12,,101,
E12000006,East of England,region,2020-04-11,,103,
E12000006,East of England,region,2020-04-10,,71,
E12000006,East of England,region,2020-04-09,,95,
E12000006,East of England,region,2020-04-08,,115,
E12000006,East of England,region,2020-04-07,,110,
E12000006,East of England,region,2020-04-06,,77,
E12000006,East of England,region,2020-04-05,,91,
E12000006,East of England,region,2020-04-04,,70,
E12000006,East of England,region,2020-04-03,,85,
E12000006,East of England,region,2020-04-02,,71,
E12000006,East of England,region,2020-04-01,,75,
E12000006,East of England,region,2020-03-31,,71,
E12000006,East of England,region,2020-03-30,,52,
E12000006,East of England,region,2020-03-29,,49,
E12000006,East of England,region,2020-03-28,,36,
E12000006,East of England,region,2020-03-27,,38,
E12000006,East of England,region,2020-03-26,,34,
E12000006,East of England,region,2020-03-25,,22,
E12000006,East of England,region,2020-03-24,,23,
E12000006,East of England,region,2020-03-23,,13,
E12000006,East of England,region,2020-03-22,,13,
E12000006,East of England,region,2020-03-21,,9,
E12000006,East of England,region,2020-03-20,,2,
E12000006,East of England,region,2020-03-19,,5,
E12000006,East of England,region,2020-03-18,,3,
E12000006,East of England,region,2020-03-17,,2,
E12000006,East of England,region,2020-03-16,,2,
E12000006,East of England,region,2020-03-15,,2,
E12000006,East of England,region,2020-03-14,,0,
E12000006,East of England,region,2020-03-13,,1,
E12000006,East of England,region,2020-03-12,,0,
E12000006,East of England,region,2020-03-11,,1,
E12000006,East of England,region,2020-03-10,,0,
E12000006,East of England,region,2020-03-09,,1,
E12000006,East of England,region,2020-03-08,,0,
E12000006,East of England,region,2020-03-07,,0,
E12000006,East of England,region,2020-03-06,,0,
E12000006,East of England,region,2020-03-05,,0,
E12000006,East of England,region,2020-03-04,,0,
E12000006,East of England,region,2020-03-03,,0,
E12000006,East of England,region,2020-03-02,,1,
E12000007,London,region,2021-06-23,1609,,
E12000007,London,region,2021-06-22,1066,0,
E12000007,London,region,2021-06-21,1023,1,
E12000007,London,region,2021-06-20,886,1,
E12000007,London,region,2021-06-19,1172,1,
E12000007,London,region,2021-06-18,1200,6,
E12000007,London,region,2021-06-17,1225,2,
E12000007,London,region,2021-06-16,1168,1,
E12000007,London,region,2021-06-15,813,2,
E12000007,London,region,2021-06-14,778,0,
E12000007,London,region,2021-06-13,932,2,
E12000007,London,region,2021-06-12,962,5,
E12000007,London,region,2021-06-11,948,0,
E12000007,London,region,2021-06-10,1058,1,
E12000007,London,region,2021-06-09,994,4,
E12000007,London,region,2021-06-08,773,2,
E12000007,London,region,2021-06-07,601,1,
E12000007,London,region,2021-06-06,635,2,
E12000007,London,region,2021-06-05,702,2,
E12000007,London,region,2021-06-04,820,2,
E12000007,London,region,2021-06-03,669,1,
E12000007,London,region,2021-06-02,573,1,
E12000007,London,region,2021-06-01,384,0,
E12000007,London,region,2021-05-31,381,2,
E12000007,London,region,2021-05-30,355,1,
E12000007,London,region,2021-05-29,485,3,
E12000007,London,region,2021-05-28,495,1,
E12000007,London,region,2021-05-27,403,3,
E12000007,London,region,2021-05-26,323,5,
E12000007,London,region,2021-05-25,295,0,
E12000007,London,region,2021-05-24,310,3,
E12000007,London,region,2021-05-23,233,3,
E12000007,London,region,2021-05-22,309,1,
E12000007,London,region,2021-05-21,355,2,
E12000007,London,region,2021-05-20,306,2,
E12000007,London,region,2021-05-19,262,0,
E12000007,London,region,2021-05-18,0,1,
E12000007,London,region,2021-05-17,212,0,
E12000007,London,region,2021-05-16,217,5,
E12000007,London,region,2021-05-15,252,2,
E12000007,London,region,2021-05-14,287,1,
E12000007,London,region,2021-05-13,299,1,
E12000007,London,region,2021-05-12,277,1,
E12000007,London,region,2021-05-11,352,0,
E12000007,London,region,2021-05-10,273,4,
E12000007,London,region,2021-05-09,238,1,
E12000007,London,region,2021-05-08,253,1,
E12000007,London,region,2021-05-07,333,2,
E12000007,London,region,2021-05-06,252,1,
E12000007,London,region,2021-05-05,278,5,
E12000007,London,region,2021-05-04,216,1,
E12000007,London,region,2021-05-03,193,1,
E12000007,London,region,2021-05-02,216,2,
E12000007,London,region,2021-05-01,201,5,
E12000007,London,region,2021-04-30,310,3,
E12000007,London,region,2021-04-29,307,1,
E12000007,London,region,2021-04-28,257,7,
E12000007,London,region,2021-04-27,401,3,
E12000007,London,region,2021-04-26,263,0,
E12000007,London,region,2021-04-25,187,4,
E12000007,London,region,2021-04-24,251,1,
E12000007,London,region,2021-04-23,391,2,
E12000007,London,region,2021-04-22,376,3,
E12000007,London,region,2021-04-21,296,2,
E12000007,London,region,2021-04-20,406,2,
E12000007,London,region,2021-04-19,378,5,
E12000007,London,region,2021-04-18,205,4,
E12000007,London,region,2021-04-17,357,3,
E12000007,London,region,2021-04-16,380,4,
E12000007,London,region,2021-04-15,315,10,
E12000007,London,region,2021-04-14,341,3,
E12000007,London,region,2021-04-13,274,4,
E12000007,London,region,2021-04-12,422,3,
E12000007,London,region,2021-04-11,171,6,
E12000007,London,region,2021-04-10,247,9,
E12000007,London,region,2021-04-09,0,7,
E12000007,London,region,2021-04-08,291,12,
E12000007,London,region,2021-04-07,317,6,
E12000007,London,region,2021-04-06,194,1,
E12000007,London,region,2021-04-05,208,9,
E12000007,London,region,2021-04-04,237,1,
E12000007,London,region,2021-04-03,350,7,
E12000007,London,region,2021-04-02,286,5,
E12000007,London,region,2021-04-01,393,8,
E12000007,London,region,2021-03-31,402,11,
E12000007,London,region,2021-03-30,468,8,
E12000007,London,region,2021-03-29,386,3,
E12000007,London,region,2021-03-28,402,10,
E12000007,London,region,2021-03-27,383,12,
E12000007,London,region,2021-03-26,501,3,
E12000007,London,region,2021-03-25,604,10,
E12000007,London,region,2021-03-24,508,11,
E12000007,London,region,2021-03-23,495,9,
E12000007,London,region,2021-03-22,480,18,
E12000007,London,region,2021-03-21,372,18,
E12000007,London,region,2021-03-20,470,12,
E12000007,London,region,2021-03-19,405,7,
E12000007,London,region,2021-03-18,535,12,
E12000007,London,region,2021-03-17,542,22,
E12000007,London,region,2021-03-16,451,19,
E12000007,London,region,2021-03-15,389,20,
E12000007,London,region,2021-03-14,384,11,
E12000007,London,region,2021-03-13,516,22,
E12000007,London,region,2021-03-12,565,6,
E12000007,London,region,2021-03-11,689,26,
E12000007,London,region,2021-03-10,461,29,
